"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
32007,"Morera","03/06/2011 11:07","Alto (> 8 mts)",150,"Grande",-68.858237508,-32.8872676163,5,"Residencial Sur",2423808.92355,0,"alto"
6703,"Fresno europeo","11/05/2011 11:12","Medio (4 - 8 mts)",42,"Mediano",-68.8536570142,-32.8948611329,5,"Residencial Sur",2423808.92355,0,"bajo"
1044,"Aguaribay","15/12/2011 18:25","Bajo (2 - 4 mts)",80,"Grande",-68.88131227,-32.8679647266,8,"Aeroparque",2203364.73622,0,"medio"
48365,"Morera","17/08/2011 10:40","Medio (4 - 8 mts)",212,"Grande",-68.8287602587,-32.8666251473,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
26997,"Pltano","02/11/2011 16:48","Alto (> 8 mts)",180,"Grande",-68.835431589,-32.8873552491,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
24225,"Paraiso","25/01/2011 14:00","Alto (> 8 mts)",122,"Grande",-68.8457358942,-32.900964294,2,"Barrio Civico",2366816.36021,0,"alto"
42213,"Morera","29/04/2011 14:18","Alto (> 8 mts)",180,"Grande",-68.8391909575,-32.8744213958,1,"Parque Central",1655357.93265,0,"muy alto"
34265,"Fresno europeo","04/03/2011 10:23","Bajo (2 - 4 mts)",20,"Chico",-68.852709452,-32.874095608,6,"Residencial Norte",2694682.37982,0,"bajo"
24455,"Fresno europeo","20/01/2011 09:48","Medio (4 - 8 mts)",100,"Grande",-68.8459148889,-32.9026535602,2,"Barrio Civico",2366816.36021,0,"medio"
32265,"Acacia SP","29/06/2011 09:29","Alto (> 8 mts)",138,"Grande",-68.8512678645,-32.8915278879,5,"Residencial Sur",2423808.92355,0,"alto"
39538,"Acacia SP","01/11/2010 10:32","Medio (4 - 8 mts)",160,"Grande",-68.8490419296,-32.8694813239,6,"Residencial Norte",2694682.37982,0,"muy alto"
20182,"Fresno europeo","12/05/2011 11:26","Alto (> 8 mts)",74,"Grande",-68.8603468456,-32.8920219011,5,"Residencial Sur",2423808.92355,0,"medio"
30020,"Pltano","02/05/2011 14:22","Alto (> 8 mts)",170,"Grande",-68.8409234421,-32.8865019942,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
46874,"Morera","09/09/2011 11:03","Alto (> 8 mts)",180,"Grande",-68.8334866957,-32.8705914854,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
27575,"Paraiso","28/10/2011 10:51","Alto (> 8 mts)",317,"Grande",-68.8382973156,-32.89251096,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
15654,"Morera","15/11/2011 17:21","Muy bajo (1 - 2 mts)",18,"Chico",-68.8621484915,-32.8715943198,7,"Residencial Parque",1786336.08966,0,"bajo"
47910,"Morera","29/08/2011 12:30","Muy bajo (1 - 2 mts)",15,"Chico",-68.8290921244,-32.8707994539,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
30079,"Pltano","11/04/2011 15:08","Alto (> 8 mts)",198,"Grande",-68.8386533963,-32.887304132,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
18222,"Eucalyptus","05/08/2011 11:46","Alto (> 8 mts)",140,"Grande",-68.8387669628,-32.8676006426,4,"Cuarta Oeste",1173332.70145,0,"alto"
24836,"Olmo comun","18/02/2011 10:17","Alto (> 8 mts)",110,"Grande",-68.8398505734,-32.896786938,2,"Barrio Civico",2366816.36021,0,"medio"
3157,"Morera","26/09/2011 09:35","Bajo (2 - 4 mts)",25,"Mediano",-68.8258816983,-32.8733557882,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
29168,"Pltano","10/03/2011 09:28","Alto (> 8 mts)",176,"Grande",-68.8458484675,-32.8892537935,2,"Barrio Civico",2366816.36021,0,"muy alto"
25905,"Morera","07/02/2011 15:15","Alto (> 8 mts)",158,"Grande",-68.8395293642,-32.9026724884,2,"Barrio Civico",2366816.36021,0,"muy alto"
2786,"Morera","21/10/2011 16:33","Medio (4 - 8 mts)",180,"Grande",-68.8354423837,-32.8798514071,1,"Parque Central",1655357.93265,1,"muy alto"
21170,"Fresno europeo","06/05/2011 10:13","Bajo (2 - 4 mts)",43,"Mediano",-68.8517793409,-32.8933674964,5,"Residencial Sur",2423808.92355,0,"bajo"
39536,"Morera","28/10/2010 10:43","Muy bajo (1 - 2 mts)",5,"Chico",-68.8492331474,-32.869505269,6,"Residencial Norte",2694682.37982,0,"bajo"
47889,"Morera","21/09/2011 13:53","Alto (> 8 mts)",220,"Grande",-68.8300172946,-32.8730612611,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
40655,"Morera","13/04/2011 09:37","Alto (> 8 mts)",155,"Grande",-68.8432503012,-32.8844332944,1,"Parque Central",1655357.93265,0,"alto"
34945,"Morera","04/04/2011 12:14","Medio (4 - 8 mts)",55,"Mediano",-68.8571015513,-32.8792970009,7,"Residencial Parque",1786336.08966,0,"bajo"
36334,"Olmo comun","18/03/2011 10:21","Medio (4 - 8 mts)",120,"Grande",-68.852621355,-32.8788558262,6,"Residencial Norte",2694682.37982,0,"alto"
3173,"Morera","16/09/2011 13:16","Alto (> 8 mts)",110,"Grande",-68.8334658867,-32.8746232762,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
43991,"Fresno europeo","17/10/2011 09:03","Muy bajo (1 - 2 mts)",8,"Chico",-68.8331636478,-32.8860229133,3,"Parque O'Higgins",1531146.02653,0,"bajo"
19348,"Paraiso","19/07/2011 10:07","Medio (4 - 8 mts)",42,"Mediano",-68.8369189635,-32.8712735535,4,"Cuarta Oeste",1173332.70145,0,"bajo"
32105,"Morera","09/05/2011 11:29","Alto (> 8 mts)",122,"Grande",-68.8590427812,-32.886788195,5,"Residencial Sur",2423808.92355,0,"alto"
11955,"Morera","12/05/2010 10:42","Medio (4 - 8 mts)",88,"Grande",-68.8516471556,-32.868038032,6,"Residencial Norte",2694682.37982,0,"medio"
34579,"Morera","17/01/2012 19:47","Medio (4 - 8 mts)",90,"Grande",-68.8487330281,-32.8741988774,6,"Residencial Norte",2694682.37982,1,"medio"
42147,"Acacia SP","05/05/2011 11:11","Bajo (2 - 4 mts)",5,"Chico",-68.8413285771,-32.8742638748,1,"Parque Central",1655357.93265,0,"bajo"
28829,"Pltano","27/04/2011 12:14","Alto (> 8 mts)",225,"Grande",-68.8480786229,-32.884610558,1,"Parque Central",1655357.93265,0,"muy alto"
21094,"Acer","22/06/2011 11:14","Medio (4 - 8 mts)",100,"Grande",-68.8624570719,-32.8995579629,5,"Residencial Sur",2423808.92355,0,"medio"
18336,"Morera","02/08/2011 10:09","Alto (> 8 mts)",145,"Grande",-68.8386100226,-32.8674735718,4,"Cuarta Oeste",1173332.70145,0,"alto"
28051,"Morera","16/03/2011 18:10","Alto (> 8 mts)",198,"Grande",-68.8457281329,-32.8937881806,2,"Barrio Civico",2366816.36021,0,"muy alto"
8703,"Morera","10/02/2011 13:58","Medio (4 - 8 mts)",4,"Chico",-68.8389535467,-32.9004359235,2,"Barrio Civico",2366816.36021,0,"bajo"
22620,"Morera","23/06/2011 09:28","Alto (> 8 mts)",160,"Grande",-68.8620537672,-32.9015299661,5,"Residencial Sur",2423808.92355,0,"muy alto"
40962,"Morera","18/04/2011 14:28","Alto (> 8 mts)",170,"Grande",-68.8417592838,-32.8846856039,1,"Parque Central",1655357.93265,1,"muy alto"
3576,"Aguaribay","05/09/2011 07:51","Alto (> 8 mts)",188,"Grande",-68.8304504017,-32.8691556311,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
44423,"Fresno europeo","18/10/2011 10:39","Medio (4 - 8 mts)",100,"Grande",-68.8367374703,-32.8840148726,3,"Parque O'Higgins",1531146.02653,0,"medio"
35655,"Morera","17/03/2011 12:03","Alto (> 8 mts)",160,"Grande",-68.8560549119,-32.8749042644,6,"Residencial Norte",2694682.37982,0,"muy alto"
36312,"Fresno americano","01/04/2011 12:28","Bajo (2 - 4 mts)",130,"Grande",-68.8527647496,-32.8768424127,6,"Residencial Norte",2694682.37982,0,"alto"
48243,"Tilo","02/09/2011 10:40","Medio (4 - 8 mts)",50,"Mediano",-68.829476885,-32.8699593774,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
26094,"Morera","04/11/2011 16:28","Medio (4 - 8 mts)",90,"Grande",-68.8327465261,-32.8872828312,3,"Parque O'Higgins",1531146.02653,0,"medio"
31782,"Caducifolio","27/06/2011 11:00","Muy bajo (1 - 2 mts)",8,"Chico",-68.8589026049,-32.8896239793,5,"Residencial Sur",2423808.92355,0,"bajo"
8043,"Fresno europeo","11/03/2011 08:59","Bajo (2 - 4 mts)",20,"Chico",-68.8473631229,-32.8880850354,2,"Barrio Civico",2366816.36021,0,"bajo"
18239,"Pltano","29/07/2011 10:38","Alto (> 8 mts)",150,"Grande",-68.839042247,-32.8673368907,4,"Cuarta Oeste",1173332.70145,0,"alto"
34192,"Morera","04/03/2011 09:18","Medio (4 - 8 mts)",120,"Grande",-68.8531487425,-32.8733736872,6,"Residencial Norte",2694682.37982,0,"alto"
26220,"Tipa","15/11/2011 08:06","Medio (4 - 8 mts)",30,"Mediano",-68.8298518603,-32.8878406804,3,"Parque O'Higgins",1531146.02653,0,"bajo"
4165,"Fresno americano","18/07/2011 12:47","Medio (4 - 8 mts)",28,"Mediano",-68.8445856909,-32.8731263131,6,"Residencial Norte",2694682.37982,0,"bajo"
24882,"Morera","16/02/2011 08:32","Alto (> 8 mts)",240,"Grande",-68.8382764662,-32.8964749298,2,"Barrio Civico",2366816.36021,1,"muy alto"
24347,"Catalpa","26/01/2011 12:17","Alto (> 8 mts)",125,"Grande",-68.8442114544,-32.9028224025,2,"Barrio Civico",2366816.36021,0,"alto"
25828,"Morera","03/02/2011 18:30","Alto (> 8 mts)",72,"Grande",-68.8396789217,-32.9027201091,2,"Barrio Civico",2366816.36021,1,"medio"
42937,"Fresno europeo","29/09/2011 10:16","Muy bajo (1 - 2 mts)",8,"Chico",-68.8346710952,-32.8775204261,1,"Parque Central",1655357.93265,0,"bajo"
24597,"Morera","07/02/2011 10:51","Alto (> 8 mts)",85,"Grande",-68.8430419177,-32.9031579986,2,"Barrio Civico",2366816.36021,0,"medio"
1153,"Morera","01/12/2011 13:09","Alto (> 8 mts)",95,"Grande",-68.8769370791,-32.8679349902,8,"Aeroparque",2203364.73622,0,"medio"
6451,"Fresno europeo","26/05/2011 09:37","Alto (> 8 mts)",45,"Mediano",-68.8506119821,-32.8889008662,5,"Residencial Sur",2423808.92355,0,"bajo"
5497,"Pltano","08/04/2011 12:51","Medio (4 - 8 mts)",60,"Mediano",-68.8436821942,-32.8811077914,1,"Parque Central",1655357.93265,0,"medio"
4315,"Fresno americano","15/07/2011 08:47","Bajo (2 - 4 mts)",30,"Mediano",-68.8438660993,-32.8710879336,4,"Cuarta Oeste",1173332.70145,1,"bajo"
29602,"Fresno europeo","03/03/2011 13:21","Bajo (2 - 4 mts)",15,"Chico",-68.8442147923,-32.8909795021,2,"Barrio Civico",2366816.36021,0,"bajo"
29177,"Pltano","10/03/2011 09:07","Alto (> 8 mts)",228,"Grande",-68.8457103725,-32.8887428347,2,"Barrio Civico",2366816.36021,0,"muy alto"
33569,"Pltano","01/06/2011 11:02","Alto (> 8 mts)",185,"Grande",-68.8543459256,-32.8889865484,5,"Residencial Sur",2423808.92355,0,"muy alto"
32402,"Acacia SP","23/05/2011 13:56","Alto (> 8 mts)",190,"Grande",-68.850596499,-32.8893342359,5,"Residencial Sur",2423808.92355,0,"muy alto"
35521,"Morera","17/06/2011 09:51","Medio (4 - 8 mts)",130,"Grande",-68.8558949417,-32.8826363712,5,"Residencial Sur",2423808.92355,0,"alto"
35443,"Morera","28/03/2011 10:51","Alto (> 8 mts)",180,"Grande",-68.8549188982,-32.8810569133,6,"Residencial Norte",2694682.37982,0,"muy alto"
9453,"Morera","09/02/2011 12:17","Bajo (2 - 4 mts)",10,"Chico",-68.8581107492,-32.8659077652,6,"Residencial Norte",2694682.37982,0,"bajo"
39875,"Morera","03/05/2011 12:56","Alto (> 8 mts)",145,"Grande",-68.8443751625,-32.8742308662,1,"Parque Central",1655357.93265,0,"alto"
40882,"Fresno americano","25/04/2011 17:37","Medio (4 - 8 mts)",78,"Grande",-68.8391910466,-32.8848757411,3,"Parque O'Higgins",1531146.02653,0,"medio"
8336,"Morera","16/03/2011 18:32","Alto (> 8 mts)",142,"Grande",-68.8456193712,-32.8929452592,2,"Barrio Civico",2366816.36021,0,"alto"
3433,"Caducifolio","19/08/2011 09:30","Bajo (2 - 4 mts)",22,"Mediano",-68.829057366,-32.8673909606,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
14629,"Liquidambar","13/12/2011 10:51","Medio (4 - 8 mts)",40,"Mediano",-68.8792503444,-32.8661542211,8,"Aeroparque",2203364.73622,0,"bajo"
44803,"Paraiso","26/08/2011 10:46","Bajo (2 - 4 mts)",65,"Grande",-68.8235617241,-32.8701339,4,"Cuarta Este Área Fundacional",1822015.85685,0,"medio"
14416,"Paraiso","02/12/2011 09:48","Bajo (2 - 4 mts)",56,"Mediano",-68.8788951029,-32.8682021545,8,"Aeroparque",2203364.73622,0,"bajo"
32183,"Morera","10/05/2011 13:50","Alto (> 8 mts)",220,"Grande",-68.8585839259,-32.885888239,5,"Residencial Sur",2423808.92355,0,"muy alto"
21928,"Morera","06/06/2011 10:31","Alto (> 8 mts)",137,"Grande",-68.8578256266,-32.8957039159,5,"Residencial Sur",2423808.92355,0,"alto"
33577,"Pltano","31/05/2011 14:04","Alto (> 8 mts)",165,"Grande",-68.8552909571,-32.888810463,5,"Residencial Sur",2423808.92355,0,"muy alto"
14407,"Morera","02/12/2011 10:03","Bajo (2 - 4 mts)",22,"Mediano",-68.8786809413,-32.8674026662,8,"Aeroparque",2203364.73622,0,"bajo"
15171,"Morera","21/11/2011 12:15","Bajo (2 - 4 mts)",18,"Chico",-68.8595321075,-32.8695271932,6,"Residencial Norte",2694682.37982,0,"bajo"
9785,"Morera","17/01/2011 12:28","Medio (4 - 8 mts)",120,"Grande",-68.8464625319,-32.8627751841,4,"Cuarta Oeste",1173332.70145,0,"alto"
19216,"Morera","06/07/2011 09:17","Alto (> 8 mts)",110,"Grande",-68.8386755801,-32.8724553372,4,"Cuarta Oeste",1173332.70145,1,"medio"
26951,"Fresno europeo","01/11/2011 16:44","Medio (4 - 8 mts)",100,"Grande",-68.8367881829,-32.8873282575,3,"Parque O'Higgins",1531146.02653,0,"medio"
4416,"Morera","12/08/2011 09:57","Alto (> 8 mts)",180,"Grande",-68.8349681484,-32.8686591015,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
27877,"Pltano","04/11/2011 10:27","Alto (> 8 mts)",150,"Grande",-68.8384147847,-32.8938416362,2,"Barrio Civico",2366816.36021,0,"alto"
10704,"Morera","30/03/2011 12:28","Medio (4 - 8 mts)",70,"Grande",-68.8491171883,-32.8754799197,6,"Residencial Norte",2694682.37982,0,"medio"
32296,"Pltano","29/06/2011 13:04","Alto (> 8 mts)",125,"Grande",-68.8525375012,-32.8908874494,5,"Residencial Sur",2423808.92355,0,"alto"
25150,"Tilo","09/02/2011 15:10","Medio (4 - 8 mts)",56,"Mediano",-68.8356909339,-32.8980055644,2,"Barrio Civico",2366816.36021,0,"bajo"
6794,"Morera","02/06/2011 13:38","Alto (> 8 mts)",140,"Grande",-68.858210456,-32.8945691707,5,"Residencial Sur",2423808.92355,0,"alto"
792,"Aguaribay","14/12/2011 10:18","Medio (4 - 8 mts)",110,"Grande",-68.8795846069,-32.8665999592,8,"Aeroparque",2203364.73622,0,"medio"
37596,"Pltano","17/11/2010 11:21","Bajo (2 - 4 mts)",105,"Grande",-68.8581546201,-32.8701320114,6,"Residencial Norte",2694682.37982,1,"medio"
20848,"Fresno europeo","27/05/2011 09:32","Medio (4 - 8 mts)",57,"Mediano",-68.8594046721,-32.8948876872,5,"Residencial Sur",2423808.92355,0,"bajo"
39006,"Morera","27/12/2010 10:18","Alto (> 8 mts)",160,"Grande",-68.8547325292,-32.8705481838,6,"Residencial Norte",2694682.37982,0,"muy alto"
6993,"Morera","01/06/2011 12:40","Medio (4 - 8 mts)",39,"Mediano",-68.8630859031,-32.8963986103,5,"Residencial Sur",2423808.92355,0,"bajo"
2636,"Paraiso","21/10/2011 19:09","Medio (4 - 8 mts)",140,"Grande",-68.8349421422,-32.8810069335,1,"Parque Central",1655357.93265,1,"alto"
22503,"Morera","27/06/2011 14:28","Alto (> 8 mts)",105,"Grande",-68.8589238495,-32.9004008038,5,"Residencial Sur",2423808.92355,1,"medio"
7872,"Pltano","21/06/2011 09:32","Alto (> 8 mts)",155,"Grande",-68.854108528,-32.8894504779,5,"Residencial Sur",2423808.92355,0,"alto"
28635,"Morera","23/02/2011 11:41","Alto (> 8 mts)",220,"Grande",-68.8475010759,-32.890547969,2,"Barrio Civico",2366816.36021,0,"muy alto"
46287,"Acacia SP","27/09/2011 09:44","Medio (4 - 8 mts)",55,"Mediano",-68.8229364867,-32.8739829783,4,"Cuarta Este Área Fundacional",1822015.85685,0,"bajo"
22874,"Pltano","10/05/2011 09:59","Alto (> 8 mts)",188,"Grande",-68.8558999975,-32.9011726143,5,"Residencial Sur",2423808.92355,0,"muy alto"
20402,"Morera","23/05/2011 14:03","Medio (4 - 8 mts)",22,"Mediano",-68.8620220055,-32.8933148069,5,"Residencial Sur",2423808.92355,0,"bajo"
29397,"Pltano","02/03/2011 13:07","Alto (> 8 mts)",120,"Grande",-68.8455929436,-32.8917014652,2,"Barrio Civico",2366816.36021,0,"alto"
36189,"Morera","31/03/2011 10:01","Medio (4 - 8 mts)",130,"Grande",-68.8564993082,-32.8776313165,6,"Residencial Norte",2694682.37982,0,"alto"
20033,"Morera","10/08/2011 12:25","Alto (> 8 mts)",135,"Grande",-68.8344285461,-32.8680648661,4,"Cuarta Oeste",1173332.70145,1,"alto"
27049,"Fresno americano","21/10/2011 10:21","Medio (4 - 8 mts)",95,"Grande",-68.8385663945,-32.8884801089,3,"Parque O'Higgins",1531146.02653,0,"medio"
35373,"Morera","21/06/2011 15:08","Medio (4 - 8 mts)",100,"Grande",-68.8542223018,-32.8823805405,5,"Residencial Sur",2423808.92355,0,"medio"
18535,"Morera","05/07/2011 12:51","Alto (> 8 mts)",145,"Grande",-68.8378799756,-32.8732110101,4,"Cuarta Oeste",1173332.70145,0,"alto"
48257,"Morera","02/09/2011 10:02","Alto (> 8 mts)",168,"Grande",-68.8303857635,-32.8704978163,4,"Cuarta Este Área Fundacional",1822015.85685,0,"muy alto"
5418,"Morera","19/04/2011 11:41","Alto (> 8 mts)",150,"Grande",-68.8441679179,-32.8792501436,1,"Parque Central",1655357.93265,0,"alto"
14449,"Acer","02/12/2011 08:44","Muy bajo (1 - 2 mts)",12,"Chico",-68.8778468397,-32.8673959016,8,"Aeroparque",2203364.73622,0,"bajo"
9672,"Fresno europeo","25/01/2011 09:27","Alto (> 8 mts)",130,"Grande",-68.8489950015,-32.8630465631,6,"Residencial Norte",2694682.37982,0,"alto"
9325,"Morera","17/02/2011 10:42","Alto (> 8 mts)",184,"Grande",-68.8459357824,-32.8644490705,4,"Cuarta Oeste",1173332.70145,0,"muy alto"
2780,"Morera","20/10/2011 15:55","Bajo (2 - 4 mts)",120,"Grande",-68.8298466313,-32.8814761548,3,"Parque O'Higgins",1531146.02653,0,"alto"
35267,"Ailanthus","24/06/2011 10:13","Medio (4 - 8 mts)",110,"Grande",-68.8520348686,-32.8827101392,1,"Parque Central",1655357.93265,0,"medio"
5323,"Morera","27/04/2011 11:17","Bajo (2 - 4 mts)",50,"Mediano",-68.8418313875,-32.8777186244,1,"Parque Central",1655357.93265,0,"bajo"
5936,"Morera","02/05/2011 11:17","Alto (> 8 mts)",200,"Grande",-68.8449104112,-32.8757759321,1,"Parque Central",1655357.93265,0,"muy alto"
26164,"Morera","14/11/2011 17:41","Medio (4 - 8 mts)",160,"Grande",-68.8292232478,-32.8867274065,3,"Parque O'Higgins",1531146.02653,0,"muy alto"
16428,"Paraiso","12/08/2011 10:17","Medio (4 - 8 mts)",85,"Grande",-68.8420333752,-32.8644526646,4,"Cuarta Oeste",1173332.70145,0,"medio"
11299,"Ligustro","10/01/2011 09:36","Medio (4 - 8 mts)",48,"Mediano",-68.8466157076,-32.9031682993,2,"Barrio Civico",2366816.36021,0,"bajo"
24409,"Morera","21/01/2011 08:55","Alto (> 8 mts)",142,"Grande",-68.8457636482,-32.9036120664,2,"Barrio Civico",2366816.36021,0,"alto"
17085,"Morera","15/08/2011 11:50","Alto (> 8 mts)",185,"Grande",-68.8373765664,-32.8634058307,4,"Cuarta Oeste",1173332.70145,1,"muy alto"
32671,"Acacia visco","24/06/2011 10:39","Alto (> 8 mts)",130,"Grande",-68.8510739887,-32.8900456992,5,"Residencial Sur",2423808.92355,0,"alto"
35158,"Paraiso","30/03/2011 10:30","Alto (> 8 mts)",134,"Grande",-68.8514718508,-32.8820534822,1,"Parque Central",1655357.93265,0,"alto"
18296,"Morera","04/08/2011 10:44","Alto (> 8 mts)",130,"Grande",-68.8395951824,-32.869349552,4,"Cuarta Oeste",1173332.70145,0,"alto"
23142,"Fresno europeo","19/01/2011 16:31","Medio (4 - 8 mts)",85,"Grande",-68.8478671456,-32.9023689691,2,"Barrio Civico",2366816.36021,0,"medio"
22106,"Morera","13/06/2011 13:55","Alto (> 8 mts)",120,"Grande",-68.855447411,-32.8973865756,5,"Residencial Sur",2423808.92355,1,"alto"
27929,"Morera","03/11/2011 11:28","Alto (> 8 mts)",145,"Grande",-68.8382265362,-32.8937010717,2,"Barrio Civico",2366816.36021,0,"alto"
39605,"Morera","25/10/2010 10:35","Alto (> 8 mts)",160,"Grande",-68.8481744063,-32.868744686,6,"Residencial Norte",2694682.37982,1,"muy alto"
38410,"Paraiso","04/11/2010 11:14","Alto (> 8 mts)",230,"Grande",-68.8523154417,-32.8702367982,6,"Residencial Norte",2694682.37982,0,"muy alto"
29050,"Olmo comun","18/04/2011 12:09","Medio (4 - 8 mts)",95,"Grande",-68.8439524257,-32.8864985065,1,"Parque Central",1655357.93265,0,"medio"
40561,"Pltano","18/04/2011 09:12","Alto (> 8 mts)",230,"Grande",-68.8467501723,-32.8846789248,1,"Parque Central",1655357.93265,0,"muy alto"
41796,"Morera","26/04/2011 13:26","Alto (> 8 mts)",190,"Grande",-68.8420810782,-32.8781063587,1,"Parque Central",1655357.93265,1,"muy alto"
14489,"Morera","30/11/2011 18:12","Bajo (2 - 4 mts)",22,"Mediano",-68.879269877,-32.8668407539,8,"Aeroparque",2203364.73622,0,"bajo"
506,"Morera","08/03/2012 19:19","Medio (4 - 8 mts)",120,"Grande",-68.8202872534,-32.8681742704,4,"Cuarta Este Área Fundacional",1822015.85685,0,"alto"
27977,"Morera","31/10/2011 09:30","Muy bajo (1 - 2 mts)",8,"Chico",-68.8366891513,-32.8930535466,3,"Parque O'Higgins",1531146.02653,0,"bajo"
11419,"Acer","28/01/2011 12:43","Medio (4 - 8 mts)",34,"Mediano",-68.8509892752,-32.900542328,2,"Barrio Civico",2366816.36021,0,"bajo"
11252,"Morera","25/01/2011 11:52","Muy bajo (1 - 2 mts)",10,"Chico",-68.8459216414,-32.9020743212,2,"Barrio Civico",2366816.36021,0,"bajo"
31758,"Acacia SP","28/06/2011 11:41","Alto (> 8 mts)",155,"Grande",-68.8577638046,-32.8898453764,5,"Residencial Sur",2423808.92355,0,"alto"
6028,"Morera","18/04/2011 09:16","Alto (> 8 mts)",41,"Mediano",-68.8432071601,-32.8852054027,1,"Parque Central",1655357.93265,0,"bajo"
31831,"Olmo comun","03/01/2012 09:03","Medio (4 - 8 mts)",70,"Grande",-68.8590240683,-32.8902369655,5,"Residencial Sur",2423808.92355,0,"medio"
6153,"Pltano","19/04/2011 10:41","Alto (> 8 mts)",148,"Grande",-68.8404450383,-32.8841129871,1,"Parque Central",1655357.93265,0,"alto"
11907,"Paraiso","02/03/2011 13:24","Medio (4 - 8 mts)",170,"Grande",-68.8503886814,-32.8662391244,6,"Residencial Norte",2694682.37982,0,"muy alto"
10485,"Fresno europeo","09/03/2011 10:12","Medio (4 - 8 mts)",90,"Grande",-68.8519073943,-32.8740656968,6,"Residencial Norte",2694682.37982,0,"medio"
8838,"Fresno europeo","01/02/2011 12:14","Bajo (2 - 4 mts)",25,"Mediano",-68.8538754795,-32.8671678546,6,"Residencial Norte",2694682.37982,0,"bajo"
25881,"Morera","04/02/2011 14:05","Alto (> 8 mts)",138,"Grande",-68.839358487,-32.9020115207,2,"Barrio Civico",2366816.36021,0,"alto"
1748,"Morera","21/11/2011 10:49","Alto (> 8 mts)",105,"Grande",-68.872546525,-32.8780175406,7,"Residencial Parque",1786336.08966,0,"medio"
2643,"Morera","21/10/2011 18:38","Muy bajo (1 - 2 mts)",3,"Chico",-68.8340004855,-32.8810793682,3,"Parque O'Higgins",1531146.02653,0,"bajo"
